fold,split,train_rows,eval_rows,account_points,total_return,annualized_return,annualized_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,max_drawdown,turnover,annualized_turnover,average_holding_time_days
fold1,val,1241,231,231,0.03793941750111118,0.04164298349668827,0.12913466087406114,0.3224771971740467,0.48867831969738323,0.3499627280591097,-0.11899262452215953,45.333322962585605,49.66955385465901,9.043478260869565
fold1,test,1241,233,233,-0.05562925113567674,-0.06027746611298779,0.10578884276795392,-0.5697903912722196,-0.8701358631526418,-0.49389782205273003,-0.12204440558669316,58.09506835091661,63.10326389840943,7.0344827586206895
fold2,val,1240,233,233,0.2368658356503508,0.2597415039023758,0.09943467360521291,2.6121823955859877,3.704455704865275,4.959621996672007,-0.05237122991967269,33.03567245091339,35.883575248405926,10.764705882352942
fold2,test,1240,233,233,0.07673639892460105,0.08362108229471521,0.10652848187184029,0.7849645543181216,1.0675974031249573,1.0852993009072538,-0.07704886774073505,33.140758932775405,35.9977209097388,11.764705882352942
fold3,val,1239,233,233,0.16549202957888265,0.18098088657723377,0.10315719451497976,1.754418462310479,2.443623314726631,3.079634419882153,-0.058767003449766375,17.27663666138035,18.766001890809694,23.0
fold3,test,1239,233,233,-0.013352705040986401,-0.014495418505130364,0.1508159378491275,-0.09611330680203851,-0.1250646525424868,-0.11798598379473252,-0.12285712284561645,3.016196301717249,3.276213224279081,105.5
fold4,val,1239,233,233,0.02113877281694032,0.022981868537790273,0.15442239716104633,0.14882471040662967,0.20296388577307806,0.18706175112589668,-0.12285712284561567,0.9669736957025211,1.0503334970561868,232.0
fold4,test,1239,233,233,0.15314472408341895,0.1673971483091825,0.11845837501452293,1.4131305472378775,1.8968529437049149,2.783881139677682,-0.06013085326213452,0.9191553270912795,0.9983928552888036,232.0
fold5,val,1239,233,233,-0.00899456680612698,-0.009766162291073965,0.10951052887155178,-0.08918012168975088,-0.14220671377003266,-0.11435988658573464,-0.08539849577196246,19.29884675051885,20.96254043590841,22.1
fold5,test,1239,232,232,-0.15191310914937417,-0.16452217488981635,0.06782408193591358,-2.425719157470823,-3.5409300886746156,-1.0538377709861404,-0.15611717421730187,1.0835930114750685,1.1821014670637109,231.0
fold6,val,1239,232,232,-0.02508851393598943,-0.027337836178088826,0.0679761969701638,-0.40216777926084896,-0.5920612562584917,-0.327719734680424,-0.08341833977360968,25.048009014434584,27.325100743019544,16.846153846153847
fold6,test,1239,232,232,0.11905700396927821,0.13055922936247288,0.16254878185182617,0.8032002939369066,1.1243181625813325,0.6357749051186227,-0.20535448680238988,47.149716744591956,51.43605463046395,8.28
fold7,val,1240,232,232,0.16768064003278038,0.18425288285901398,0.17164019123964994,1.0734833230391463,1.699551488768801,2.1169614404495922,-0.08703648509529915,7.062210624111023,7.704229771757479,56.0
fold7,test,1240,233,233,-0.24268678117689846,-0.2606190511413018,0.11599698847491428,-2.246774287572679,-3.0887107816255073,-0.9340727906179117,-0.2790136419335114,14.829710994709028,16.108134356321877,28.0
fold8,val,1239,233,233,-0.08822938828025595,-0.09546067826513904,0.11637599526923054,-0.8202780826432043,-1.034351984925371,-0.5188684186870127,-0.18397858653008903,15.277265450870212,16.59427109318661,28.125
fold8,test,1239,93,93,-0.001037099077282666,-0.0028381884412549407,0.497154648704681,-0.005708864331551039,-0.008126554695529512,-0.012889595592238338,-0.22019220238096515,7.337864736611545,20.099368626370754,22.0
